name,linker1,linker2
RUWWUC_clean,RUWWUC_clean_linker_0.xyz,RUWWUC_clean_linker_0.xyz
TONMAM_clean,TONMAM_clean_linker_3.xyz,TONMAM_clean_linker_2.xyz
XIHXET_clean,XIHXET_clean_linker_3.xyz,XIHXET_clean_linker_3.xyz
MIHLOF_clean,MIHLOF_clean_linker_0.xyz,MIHLOF_clean_linker_0.xyz
KEFBOO_clean,KEFBOO_clean_linker_1.xyz,KEFBOO_clean_linker_1.xyz
OLANAS_clean,OLANAS_clean_linker_1.xyz,OLANAS_clean_linker_1.xyz
PEMRIK_clean,PEMRIK_clean_linker_9.xyz,PEMRIK_clean_linker_8.xyz
ENESOH_clean,ENESOH_clean_linker_9.xyz,ENESOH_clean_linker_9.xyz
AHOBEG_clean,AHOBEG_clean_linker_0.xyz,AHOBEG_clean_linker_1.xyz
BUGSOM_clean,BUGSOM_clean_linker_2.xyz,BUGSOM_clean_linker_2.xyz
FAJZOI_clean,FAJZOI_clean_linker_3.xyz,FAJZOI_clean_linker_3.xyz
YEMMAF_clean,YEMMAF_clean_linker_2.xyz,YEMMAF_clean_linker_2.xyz
XAVQIU01_clean,XAVQIU01_clean_linker_1.xyz,XAVQIU01_clean_linker_1.xyz
QUVDOB_clean,QUVDOB_clean_linker_8.xyz,QUVDOB_clean_linker_1.xyz
ACOLOV_clean,ACOLOV_clean_linker_1.xyz,ACOLOV_clean_linker_1.xyz
FARHIR_ion_b,FARHIR_ion_b_linker_0.xyz,FARHIR_ion_b_linker_0.xyz
DEYJIC_clean,DEYJIC_clean_linker_1.xyz,DEYJIC_clean_linker_1.xyz
BOZFIH_clean,BOZFIH_clean_linker_9.xyz,BOZFIH_clean_linker_8.xyz
EXEXAH_clean,EXEXAH_clean_linker_3.xyz,EXEXAH_clean_linker_3.xyz
EGAFOJ_clean,EGAFOJ_clean_linker_1.xyz,EGAFOJ_clean_linker_1.xyz
REYJEM_clean,REYJEM_clean_linker_1.xyz,REYJEM_clean_linker_1.xyz
FAQLUH_clean,FAQLUH_clean_linker_0.xyz,FAQLUH_clean_linker_0.xyz
NAWXER_clean,NAWXER_clean_linker_0.xyz,NAWXER_clean_linker_0.xyz
EBOTOF_clean,EBOTOF_clean_linker_1.xyz,EBOTOF_clean_linker_1.xyz
FERVEF_clean,FERVEF_clean_linker_9.xyz,FERVEF_clean_linker_4.xyz
IXAMIE_clean,IXAMIE_clean_linker_2.xyz,IXAMIE_clean_linker_2.xyz
HIHFOV_clean,HIHFOV_clean_linker_2.xyz,HIHFOV_clean_linker_2.xyz
FOSTUE_clean,FOSTUE_clean_linker_9.xyz,FOSTUE_clean_linker_9.xyz
VAGTAA_clean,VAGTAA_clean_linker_1.xyz,VAGTAA_clean_linker_1.xyz
PETVER_clean,PETVER_clean_linker_8.xyz,PETVER_clean_linker_9.xyz
HOXJIO_charged,HOXJIO_charged_linker_0.xyz,HOXJIO_charged_linker_0.xyz
HEDBID_clean,HEDBID_clean_linker_2.xyz,HEDBID_clean_linker_2.xyz
EJONOH_clean,EJONOH_clean_linker_2.xyz,EJONOH_clean_linker_1.xyz
FOHRUR_clean,FOHRUR_clean_linker_0.xyz,FOHRUR_clean_linker_1.xyz
APAZOI_clean,APAZOI_clean_linker_0.xyz,APAZOI_clean_linker_0.xyz
QOBWIN_clean,QOBWIN_clean_linker_9.xyz,QOBWIN_clean_linker_7.xyz
QEBGEL_clean,QEBGEL_clean_linker_3.xyz,QEBGEL_clean_linker_3.xyz
AFOTOF_clean,AFOTOF_clean_linker_0.xyz,AFOTOF_clean_linker_0.xyz
ODODES_clean,ODODES_clean_linker_3.xyz,ODODES_clean_linker_3.xyz
ADUWIH_clean,ADUWIH_clean_linker_3.xyz,ADUWIH_clean_linker_3.xyz
MAXJAY_clean,MAXJAY_clean_linker_1.xyz,MAXJAY_clean_linker_1.xyz
YICDAR_clean,YICDAR_clean_linker_8.xyz,YICDAR_clean_linker_4.xyz
BOJYIK_clean,BOJYIK_clean_linker_1.xyz,BOJYIK_clean_linker_1.xyz
DOYBEA_clean,DOYBEA_clean_linker_3.xyz,DOYBEA_clean_linker_3.xyz
APAYOH_clean,APAYOH_clean_linker_3.xyz,APAYOH_clean_linker_3.xyz
WOWBER_clean,WOWBER_clean_linker_0.xyz,WOWBER_clean_linker_0.xyz
VEHKIE_SL,VEHKIE_SL_linker_8.xyz,VEHKIE_SL_linker_8.xyz
WEHHEY_clean,WEHHEY_clean_linker_0.xyz,WEHHEY_clean_linker_0.xyz
DAXHUH_clean,DAXHUH_clean_linker_3.xyz,DAXHUH_clean_linker_2.xyz
APAZAU_clean,APAZAU_clean_linker_3.xyz,APAZAU_clean_linker_3.xyz
HUNFIH_clean,HUNFIH_clean_linker_1.xyz,HUNFIH_clean_linker_1.xyz
HEDBOJ_clean,HEDBOJ_clean_linker_2.xyz,HEDBOJ_clean_linker_2.xyz
IXAMAW_clean,IXAMAW_clean_linker_1.xyz,IXAMAW_clean_linker_1.xyz
ABEXIQ_clean,ABEXIQ_clean_linker_9.xyz,ABEXIQ_clean_linker_8.xyz
YUMFUJ_clean,YUMFUJ_clean_linker_0.xyz,YUMFUJ_clean_linker_0.xyz
COWMUX_clean,COWMUX_clean_linker_0.xyz,COWMUX_clean_linker_0.xyz
ITIXAM_clean,ITIXAM_clean_linker_1.xyz,ITIXAM_clean_linker_1.xyz
FESBEM_clean,FESBEM_clean_linker_1.xyz,FESBEM_clean_linker_1.xyz
KIYMAI_clean,KIYMAI_clean_linker_1.xyz,KIYMAI_clean_linker_1.xyz
ZALMIL_clean,ZALMIL_clean_linker_2.xyz,ZALMIL_clean_linker_0.xyz
VULKIX_clean,VULKIX_clean_linker_3.xyz,VULKIX_clean_linker_3.xyz
PUNSIB_clean,PUNSIB_clean_linker_3.xyz,PUNSIB_clean_linker_3.xyz
GAJZIC_clean,GAJZIC_clean_linker_1.xyz,GAJZIC_clean_linker_1.xyz
SOCKOM_clean,SOCKOM_clean_linker_1.xyz,SOCKOM_clean_linker_0.xyz
QUSCEN_clean,QUSCEN_clean_linker_1.xyz,QUSCEN_clean_linker_1.xyz
AGONAM_clean,AGONAM_clean_linker_1.xyz,AGONAM_clean_linker_1.xyz
XOMCOT_clean,XOMCOT_clean_linker_9.xyz,XOMCOT_clean_linker_6.xyz
KOSJOT_clean,KOSJOT_clean_linker_0.xyz,KOSJOT_clean_linker_0.xyz
XOPLUL_clean,XOPLUL_clean_linker_1.xyz,XOPLUL_clean_linker_1.xyz
UVUGAV_clean,UVUGAV_clean_linker_8.xyz,UVUGAV_clean_linker_9.xyz
YARZEZ02_clean,YARZEZ02_clean_linker_9.xyz,YARZEZ02_clean_linker_9.xyz
LUYSOP_clean,LUYSOP_clean_linker_8.xyz,LUYSOP_clean_linker_4.xyz
VITZAB_clean,VITZAB_clean_linker_2.xyz,VITZAB_clean_linker_2.xyz
DOZKIO_clean,DOZKIO_clean_linker_0.xyz,DOZKIO_clean_linker_0.xyz
GADDOH_clean,GADDOH_clean_linker_2.xyz,GADDOH_clean_linker_2.xyz
MOLRIP_clean,MOLRIP_clean_linker_9.xyz,MOLRIP_clean_linker_9.xyz
NIMPEG01_clean,NIMPEG01_clean_linker_0.xyz,NIMPEG01_clean_linker_0.xyz
MIFLIY_clean,MIFLIY_clean_linker_1.xyz,MIFLIY_clean_linker_1.xyz
DIVQAB_clean,DIVQAB_clean_linker_1.xyz,DIVQAB_clean_linker_1.xyz
SETQIT_clean,SETQIT_clean_linker_1.xyz,SETQIT_clean_linker_1.xyz
OCUPUY_clean,OCUPUY_clean_linker_0.xyz,OCUPUY_clean_linker_0.xyz
EVUNEP_clean,EVUNEP_clean_linker_9.xyz,EVUNEP_clean_linker_5.xyz
KOMDAT_clean,KOMDAT_clean_linker_8.xyz,KOMDAT_clean_linker_9.xyz
ZEDROR_clean,ZEDROR_clean_linker_8.xyz,ZEDROR_clean_linker_6.xyz
LIJNOJ_clean,LIJNOJ_clean_linker_9.xyz,LIJNOJ_clean_linker_9.xyz
HUTTIA_clean,HUTTIA_clean_linker_9.xyz,HUTTIA_clean_linker_8.xyz
DADPEG_clean,DADPEG_clean_linker_9.xyz,DADPEG_clean_linker_0.xyz
CIMTEZ_charged,CIMTEZ_charged_linker_18.xyz,CIMTEZ_charged_linker_8.xyz
KAXFUM_clean,KAXFUM_clean_linker_1.xyz,KAXFUM_clean_linker_1.xyz
HASNIB_clean,HASNIB_clean_linker_8.xyz,HASNIB_clean_linker_8.xyz
KADLUZ_clean,KADLUZ_clean_linker_11.xyz,KADLUZ_clean_linker_11.xyz
KATDAM_clean,KATDAM_clean_linker_8.xyz,KATDAM_clean_linker_9.xyz
EKIJEP01_clean,EKIJEP01_clean_linker_1.xyz,EKIJEP01_clean_linker_1.xyz
OTABES_clean,OTABES_clean_linker_0.xyz,OTABES_clean_linker_0.xyz
VUKTIG_clean,VUKTIG_clean_linker_8.xyz,VUKTIG_clean_linker_8.xyz
VIWKIX_clean,VIWKIX_clean_linker_9.xyz,VIWKIX_clean_linker_9.xyz
SOXDEQ_clean,SOXDEQ_clean_linker_1.xyz,SOXDEQ_clean_linker_1.xyz
ECORIX_clean,ECORIX_clean_linker_1.xyz,ECORIX_clean_linker_1.xyz
COTYIV_clean,COTYIV_clean_linker_8.xyz,COTYIV_clean_linker_8.xyz
PAQVEK_clean,PAQVEK_clean_linker_0.xyz,PAQVEK_clean_linker_0.xyz
RUWXEN_clean,RUWXEN_clean_linker_1.xyz,RUWXEN_clean_linker_1.xyz
QOHTOX_clean,QOHTOX_clean_linker_9.xyz,QOHTOX_clean_linker_8.xyz
LUMZEA_clean,LUMZEA_clean_linker_8.xyz,LUMZEA_clean_linker_7.xyz
ZIKJOU_clean,ZIKJOU_clean_linker_1.xyz,ZIKJOU_clean_linker_1.xyz
GERWEH_clean,GERWEH_clean_linker_0.xyz,GERWEH_clean_linker_0.xyz
QUHMOX_clean,QUHMOX_clean_linker_9.xyz,QUHMOX_clean_linker_3.xyz
OWIHEJ_clean,OWIHEJ_clean_linker_1.xyz,OWIHEJ_clean_linker_1.xyz
MUHPAI_clean,MUHPAI_clean_linker_9.xyz,MUHPAI_clean_linker_5.xyz
IJEXIF_clean,IJEXIF_clean_linker_8.xyz,IJEXIF_clean_linker_8.xyz
HOGPUQ_clean,HOGPUQ_clean_linker_8.xyz,HOGPUQ_clean_linker_2.xyz
COWXOC_clean,COWXOC_clean_linker_8.xyz,COWXOC_clean_linker_9.xyz
YOZJEE_clean,YOZJEE_clean_linker_8.xyz,YOZJEE_clean_linker_4.xyz
XAGPUT_clean,XAGPUT_clean_linker_1.xyz,XAGPUT_clean_linker_1.xyz
LOFVUY_clean,LOFVUY_clean_linker_8.xyz,LOFVUY_clean_linker_10.xyz
XADCEM_clean,XADCEM_clean_linker_0.xyz,XADCEM_clean_linker_0.xyz
RUGJEK_clean,RUGJEK_clean_linker_0.xyz,RUGJEK_clean_linker_0.xyz
PEKDAM_clean,PEKDAM_clean_linker_0.xyz,PEKDAM_clean_linker_0.xyz
QOSJEP_clean,QOSJEP_clean_linker_8.xyz,QOSJEP_clean_linker_9.xyz
OWAVOY_clean,OWAVOY_clean_linker_8.xyz,OWAVOY_clean_linker_4.xyz
XAPCOH_clean,XAPCOH_clean_linker_8.xyz,XAPCOH_clean_linker_8.xyz
YARZEZ_clean,YARZEZ_clean_linker_9.xyz,YARZEZ_clean_linker_9.xyz
MIHLUL_clean,MIHLUL_clean_linker_9.xyz,MIHLUL_clean_linker_3.xyz
ABEFUL_clean,ABEFUL_clean_linker_0.xyz,ABEFUL_clean_linker_0.xyz
DIDBEZ_clean,DIDBEZ_clean_linker_8.xyz,DIDBEZ_clean_linker_8.xyz
SEHZUB_clean,SEHZUB_clean_linker_0.xyz,SEHZUB_clean_linker_0.xyz
LEVPAF_clean,LEVPAF_clean_linker_8.xyz,LEVPAF_clean_linker_5.xyz
WEHHUO_clean,WEHHUO_clean_linker_1.xyz,WEHHUO_clean_linker_1.xyz
HIGRIA_clean,HIGRIA_clean_linker_3.xyz,HIGRIA_clean_linker_3.xyz
DOKHOB_clean,DOKHOB_clean_linker_6.xyz,DOKHOB_clean_linker_5.xyz
WUDVEY_clean,WUDVEY_clean_linker_0.xyz,WUDVEY_clean_linker_0.xyz
MAQBEO_clean,MAQBEO_clean_linker_3.xyz,MAQBEO_clean_linker_3.xyz
RIWMUH_clean,RIWMUH_clean_linker_0.xyz,RIWMUH_clean_linker_0.xyz
VIXTUT_clean,VIXTUT_clean_linker_4.xyz,VIXTUT_clean_linker_7.xyz
NINVAI_clean,NINVAI_clean_linker_4.xyz,NINVAI_clean_linker_4.xyz
AJAMEF_clean,AJAMEF_clean_linker_5.xyz,AJAMEF_clean_linker_3.xyz
OKIYAJ01_clean,OKIYAJ01_clean_linker_7.xyz,OKIYAJ01_clean_linker_7.xyz
NISBEX_clean,NISBEX_clean_linker_0.xyz,NISBEX_clean_linker_0.xyz
VAYWEZ_clean,VAYWEZ_clean_linker_6.xyz,VAYWEZ_clean_linker_6.xyz
BEXSEE_clean,BEXSEE_clean_linker_0.xyz,BEXSEE_clean_linker_0.xyz
NEXXIZ_clean,NEXXIZ_clean_linker_0.xyz,NEXXIZ_clean_linker_1.xyz
RALZEL_clean,RALZEL_clean_linker_1.xyz,RALZEL_clean_linker_1.xyz
KIKFIV_clean,KIKFIV_clean_linker_1.xyz,KIKFIV_clean_linker_1.xyz
WEFDIW_clean,WEFDIW_clean_linker_6.xyz,WEFDIW_clean_linker_6.xyz
CAZNEY_clean,CAZNEY_clean_linker_0.xyz,CAZNEY_clean_linker_0.xyz
DOQHOH_clean,DOQHOH_clean_linker_2.xyz,DOQHOH_clean_linker_4.xyz
EZOFOP_clean,EZOFOP_clean_linker_1.xyz,EZOFOP_clean_linker_1.xyz
QAMVEH01_clean,QAMVEH01_clean_linker_0.xyz,QAMVEH01_clean_linker_0.xyz
QOFDIA05_clean,QOFDIA05_clean_linker_4.xyz,QOFDIA05_clean_linker_4.xyz
DOQHAT_clean,DOQHAT_clean_linker_1.xyz,DOQHAT_clean_linker_4.xyz
DUZPUL_clean,DUZPUL_clean_linker_1.xyz,DUZPUL_clean_linker_1.xyz
UFEXEJ_clean,UFEXEJ_clean_linker_2.xyz,UFEXEJ_clean_linker_2.xyz
GEFYUN_clean,GEFYUN_clean_linker_0.xyz,GEFYUN_clean_linker_0.xyz
PODKOK_clean,PODKOK_clean_linker_0.xyz,PODKOK_clean_linker_0.xyz
RUFTET_clean,RUFTET_clean_linker_3.xyz,RUFTET_clean_linker_0.xyz
ESANET_clean,ESANET_clean_linker_0.xyz,ESANET_clean_linker_0.xyz
KUMBUR_clean,KUMBUR_clean_linker_1.xyz,KUMBUR_clean_linker_1.xyz
KINFAQ_clean,KINFAQ_clean_linker_1.xyz,KINFAQ_clean_linker_1.xyz
CAQCAZ_clean,CAQCAZ_clean_linker_1.xyz,CAQCAZ_clean_linker_1.xyz
GEFZAU_clean,GEFZAU_clean_linker_4.xyz,GEFZAU_clean_linker_4.xyz
TIVFEK_clean,TIVFEK_clean_linker_1.xyz,TIVFEK_clean_linker_1.xyz
HAZNIH_clean,HAZNIH_clean_linker_6.xyz,HAZNIH_clean_linker_6.xyz
CIVTEH_clean,CIVTEH_clean_linker_2.xyz,CIVTEH_clean_linker_2.xyz
YOYPEJ_clean,YOYPEJ_clean_linker_5.xyz,YOYPEJ_clean_linker_5.xyz
OSUGUG_clean,OSUGUG_clean_linker_2.xyz,OSUGUG_clean_linker_2.xyz
BOWZUK_clean,BOWZUK_clean_linker_7.xyz,BOWZUK_clean_linker_7.xyz
PEKCUF_clean,PEKCUF_clean_linker_1.xyz,PEKCUF_clean_linker_1.xyz
KIRKAZ_clean,KIRKAZ_clean_linker_3.xyz,KIRKAZ_clean_linker_2.xyz
WOJZEC_clean,WOJZEC_clean_linker_3.xyz,WOJZEC_clean_linker_3.xyz
WUDTIA_clean,WUDTIA_clean_linker_1.xyz,WUDTIA_clean_linker_1.xyz
RUVKAV_clean,RUVKAV_clean_linker_2.xyz,RUVKAV_clean_linker_2.xyz
RUYQIN_clean,RUYQIN_clean_linker_1.xyz,RUYQIN_clean_linker_1.xyz
GAKBAX_clean,GAKBAX_clean_linker_0.xyz,GAKBAX_clean_linker_0.xyz
TUFSUK_clean,TUFSUK_clean_linker_2.xyz,TUFSUK_clean_linker_1.xyz
VAGBUD_clean,VAGBUD_clean_linker_1.xyz,VAGBUD_clean_linker_1.xyz
VOCQAF_clean,VOCQAF_clean_linker_1.xyz,VOCQAF_clean_linker_1.xyz
IGIZAA_clean,IGIZAA_clean_linker_0.xyz,IGIZAA_clean_linker_6.xyz
ZOXVEP_clean,ZOXVEP_clean_linker_6.xyz,ZOXVEP_clean_linker_7.xyz
OYEBIE_clean,OYEBIE_clean_linker_7.xyz,OYEBIE_clean_linker_4.xyz
KUGCOF_clean,KUGCOF_clean_linker_3.xyz,KUGCOF_clean_linker_3.xyz
EFEGOM_clean,EFEGOM_clean_linker_1.xyz,EFEGOM_clean_linker_1.xyz
YIJYUN_clean,YIJYUN_clean_linker_5.xyz,YIJYUN_clean_linker_4.xyz
FIJDIM09_clean,FIJDIM09_clean_linker_0.xyz,FIJDIM09_clean_linker_0.xyz
PUQHIT_SL,PUQHIT_SL_linker_2.xyz,PUQHIT_SL_linker_3.xyz
UKUTEB_clean,UKUTEB_clean_linker_4.xyz,UKUTEB_clean_linker_2.xyz
GAXWEJ_clean,GAXWEJ_clean_linker_4.xyz,GAXWEJ_clean_linker_4.xyz
MAXJIG_clean,MAXJIG_clean_linker_3.xyz,MAXJIG_clean_linker_3.xyz
AXUHEH_clean,AXUHEH_clean_linker_2.xyz,AXUHEH_clean_linker_3.xyz
LIKGUJ_clean,LIKGUJ_clean_linker_0.xyz,LIKGUJ_clean_linker_0.xyz
UJUQIB_clean,UJUQIB_clean_linker_4.xyz,UJUQIB_clean_linker_5.xyz
LUFNAC01_clean,LUFNAC01_clean_linker_2.xyz,LUFNAC01_clean_linker_2.xyz
YOBYAR_clean,YOBYAR_clean_linker_3.xyz,YOBYAR_clean_linker_3.xyz
LABKIL_clean,LABKIL_clean_linker_7.xyz,LABKIL_clean_linker_4.xyz
WAHNIF_clean,WAHNIF_clean_linker_1.xyz,WAHNIF_clean_linker_1.xyz
QOFDIA_clean,QOFDIA_clean_linker_7.xyz,QOFDIA_clean_linker_7.xyz
NARPUU_clean,NARPUU_clean_linker_0.xyz,NARPUU_clean_linker_0.xyz
QAJMUM_clean,QAJMUM_clean_linker_4.xyz,QAJMUM_clean_linker_5.xyz
ZOYKAB_clean,ZOYKAB_clean_linker_3.xyz,ZOYKAB_clean_linker_3.xyz
NUCCEV_clean,NUCCEV_clean_linker_0.xyz,NUCCEV_clean_linker_0.xyz
ASINAT_clean,ASINAT_clean_linker_3.xyz,ASINAT_clean_linker_2.xyz
QOHTUD_clean,QOHTUD_clean_linker_1.xyz,QOHTUD_clean_linker_2.xyz
NANNEY_clean,NANNEY_clean_linker_1.xyz,NANNEY_clean_linker_0.xyz
BOPHIZ_clean,BOPHIZ_clean_linker_2.xyz,BOPHIZ_clean_linker_2.xyz
QOFBIY01_clean,QOFBIY01_clean_linker_4.xyz,QOFBIY01_clean_linker_4.xyz
KOLYUH_clean,KOLYUH_clean_linker_5.xyz,KOLYUH_clean_linker_5.xyz
JUYROM_clean,JUYROM_clean_linker_1.xyz,JUYROM_clean_linker_0.xyz
PUPNAQ_clean,PUPNAQ_clean_linker_4.xyz,PUPNAQ_clean_linker_2.xyz
UCUJOU_clean,UCUJOU_clean_linker_0.xyz,UCUJOU_clean_linker_0.xyz
CUYVOI_clean,CUYVOI_clean_linker_2.xyz,CUYVOI_clean_linker_3.xyz
GITPIK_clean,GITPIK_clean_linker_1.xyz,GITPIK_clean_linker_1.xyz
HUFKUQ_clean,HUFKUQ_clean_linker_0.xyz,HUFKUQ_clean_linker_1.xyz
DOHNUL_clean,DOHNUL_clean_linker_2.xyz,DOHNUL_clean_linker_3.xyz
GARLIX_clean,GARLIX_clean_linker_1.xyz,GARLIX_clean_linker_1.xyz
SOYWOT_neutral_b,SOYWOT_neutral_b_linker_2.xyz,SOYWOT_neutral_b_linker_2.xyz
YARGAB_clean,YARGAB_clean_linker_1.xyz,YARGAB_clean_linker_1.xyz
KINPUU_clean,KINPUU_clean_linker_0.xyz,KINPUU_clean_linker_2.xyz
MATPOP_clean,MATPOP_clean_linker_1.xyz,MATPOP_clean_linker_1.xyz
ATUXIY_clean,ATUXIY_clean_linker_0.xyz,ATUXIY_clean_linker_1.xyz
SETQUF_SL,SETQUF_SL_linker_0.xyz,SETQUF_SL_linker_0.xyz
QOFDAS_clean,QOFDAS_clean_linker_4.xyz,QOFDAS_clean_linker_4.xyz
MATPUV_clean,MATPUV_clean_linker_5.xyz,MATPUV_clean_linker_5.xyz
HAWREE_clean,HAWREE_clean_linker_3.xyz,HAWREE_clean_linker_3.xyz
NABMUA01_clean,NABMUA01_clean_linker_1.xyz,NABMUA01_clean_linker_1.xyz
GIYSEN_clean,GIYSEN_clean_linker_2.xyz,GIYSEN_clean_linker_3.xyz
HASMIZ_clean,HASMIZ_clean_linker_3.xyz,HASMIZ_clean_linker_2.xyz
POHLOP_clean,POHLOP_clean_linker_1.xyz,POHLOP_clean_linker_1.xyz
GUFBUG_clean,GUFBUG_clean_linker_1.xyz,GUFBUG_clean_linker_1.xyz
FUWYAY_clean,FUWYAY_clean_linker_0.xyz,FUWYAY_clean_linker_3.xyz
OCUMOR_clean,OCUMOR_clean_linker_1.xyz,OCUMOR_clean_linker_1.xyz
QUTVIM_clean,QUTVIM_clean_linker_5.xyz,QUTVIM_clean_linker_5.xyz
XUNSAC_clean,XUNSAC_clean_linker_3.xyz,XUNSAC_clean_linker_3.xyz
HEZKIH_clean,HEZKIH_clean_linker_1.xyz,HEZKIH_clean_linker_1.xyz
ZEXKUK_clean,ZEXKUK_clean_linker_1.xyz,ZEXKUK_clean_linker_0.xyz
SABVOH_manual,SABVOH_manual_linker_2.xyz,SABVOH_manual_linker_2.xyz
NIGFIT_clean,NIGFIT_clean_linker_1.xyz,NIGFIT_clean_linker_1.xyz
NIHVUX_clean,NIHVUX_clean_linker_2.xyz,NIHVUX_clean_linker_2.xyz
AMOYOR_clean,AMOYOR_clean_linker_3.xyz,AMOYOR_clean_linker_2.xyz
TAVCIF_clean,TAVCIF_clean_linker_4.xyz,TAVCIF_clean_linker_5.xyz
IYEHAX_clean,IYEHAX_clean_linker_2.xyz,IYEHAX_clean_linker_3.xyz
QOFDIA08_clean,QOFDIA08_clean_linker_4.xyz,QOFDIA08_clean_linker_4.xyz
KEYMUY_clean,KEYMUY_clean_linker_5.xyz,KEYMUY_clean_linker_5.xyz
QADWEY_clean,QADWEY_clean_linker_1.xyz,QADWEY_clean_linker_7.xyz
EYACOX_clean,EYACOX_clean_linker_3.xyz,EYACOX_clean_linker_3.xyz
LAVTUZ_clean,LAVTUZ_clean_linker_3.xyz,LAVTUZ_clean_linker_3.xyz
FAQVEA_clean,FAQVEA_clean_linker_6.xyz,FAQVEA_clean_linker_7.xyz
ORAGOF_clean,ORAGOF_clean_linker_1.xyz,ORAGOF_clean_linker_4.xyz
WAPSUE_clean,WAPSUE_clean_linker_1.xyz,WAPSUE_clean_linker_1.xyz
SADMIV_clean,SADMIV_clean_linker_0.xyz,SADMIV_clean_linker_0.xyz
EQUBIC_clean,EQUBIC_clean_linker_3.xyz,EQUBIC_clean_linker_3.xyz
OTUYEJ_clean,OTUYEJ_clean_linker_5.xyz,OTUYEJ_clean_linker_5.xyz
XADGOA_clean,XADGOA_clean_linker_1.xyz,XADGOA_clean_linker_1.xyz
RIXBEG_clean,RIXBEG_clean_linker_5.xyz,RIXBEG_clean_linker_4.xyz
YIBMUT_clean,YIBMUT_clean_linker_1.xyz,YIBMUT_clean_linker_1.xyz
GALJAG_clean,GALJAG_clean_linker_2.xyz,GALJAG_clean_linker_2.xyz
HAZGOF05_clean_h,HAZGOF05_clean_h_linker_0.xyz,HAZGOF05_clean_h_linker_0.xyz
QOFCOF_clean,QOFCOF_clean_linker_7.xyz,QOFCOF_clean_linker_7.xyz
UKEXEP_clean,UKEXEP_clean_linker_1.xyz,UKEXEP_clean_linker_1.xyz
ZILBAZ_clean,ZILBAZ_clean_linker_2.xyz,ZILBAZ_clean_linker_2.xyz
GUXSIC_clean,GUXSIC_clean_linker_1.xyz,GUXSIC_clean_linker_1.xyz
AHAMAY_clean,AHAMAY_clean_linker_2.xyz,AHAMAY_clean_linker_1.xyz
SEHSII_clean,SEHSII_clean_linker_3.xyz,SEHSII_clean_linker_3.xyz
UHIYOB_clean,UHIYOB_clean_linker_7.xyz,UHIYOB_clean_linker_1.xyz
VURLIF_clean,VURLIF_clean_linker_0.xyz,VURLIF_clean_linker_3.xyz
SEYDUW_clean,SEYDUW_clean_linker_2.xyz,SEYDUW_clean_linker_2.xyz
NUCYIV_clean,NUCYIV_clean_linker_3.xyz,NUCYIV_clean_linker_2.xyz
DAXKIY_clean,DAXKIY_clean_linker_1.xyz,DAXKIY_clean_linker_1.xyz
FAGQAI_clean,FAGQAI_clean_linker_0.xyz,FAGQAI_clean_linker_0.xyz
LUBNAZ_clean,LUBNAZ_clean_linker_7.xyz,LUBNAZ_clean_linker_7.xyz
EDOMAM_clean,EDOMAM_clean_linker_1.xyz,EDOMAM_clean_linker_2.xyz
YEDKUO_clean,YEDKUO_clean_linker_0.xyz,YEDKUO_clean_linker_0.xyz
CUYYAX_clean,CUYYAX_clean_linker_3.xyz,CUYYAX_clean_linker_3.xyz
FIPKOG_clean,FIPKOG_clean_linker_0.xyz,FIPKOG_clean_linker_0.xyz
BAXGAK_clean,BAXGAK_clean_linker_2.xyz,BAXGAK_clean_linker_2.xyz
JUNBUR_clean,JUNBUR_clean_linker_1.xyz,JUNBUR_clean_linker_1.xyz
YEDKOI_clean,YEDKOI_clean_linker_4.xyz,YEDKOI_clean_linker_4.xyz
EJOQOL_clean,EJOQOL_clean_linker_5.xyz,EJOQOL_clean_linker_5.xyz
WOJJOV_SL,WOJJOV_SL_linker_5.xyz,WOJJOV_SL_linker_5.xyz
DUTKAG_clean,DUTKAG_clean_linker_1.xyz,DUTKAG_clean_linker_0.xyz
CUNFOH01_clean,CUNFOH01_clean_linker_2.xyz,CUNFOH01_clean_linker_2.xyz
HOZFEJ_clean,HOZFEJ_clean_linker_2.xyz,HOZFEJ_clean_linker_2.xyz
FIJDIM04_clean,FIJDIM04_clean_linker_0.xyz,FIJDIM04_clean_linker_0.xyz
QOPPOC_clean,QOPPOC_clean_linker_1.xyz,QOPPOC_clean_linker_1.xyz
UWOWAF_clean,UWOWAF_clean_linker_2.xyz,UWOWAF_clean_linker_2.xyz
QODHUO06_clean,QODHUO06_clean_linker_5.xyz,QODHUO06_clean_linker_5.xyz
OJICUG_clean,OJICUG_clean_linker_5.xyz,OJICUG_clean_linker_5.xyz
NIFTIH_clean,NIFTIH_clean_linker_5.xyz,NIFTIH_clean_linker_5.xyz
ZEBMAW_clean,ZEBMAW_clean_linker_0.xyz,ZEBMAW_clean_linker_0.xyz
HAPVAX_clean,HAPVAX_clean_linker_3.xyz,HAPVAX_clean_linker_3.xyz
JUGQIN_clean,JUGQIN_clean_linker_0.xyz,JUGQIN_clean_linker_3.xyz
NUZSAD_clean,NUZSAD_clean_linker_1.xyz,NUZSAD_clean_linker_0.xyz
ATUXUK_clean,ATUXUK_clean_linker_4.xyz,ATUXUK_clean_linker_3.xyz
PUQYAC_clean,PUQYAC_clean_linker_5.xyz,PUQYAC_clean_linker_5.xyz
FUFREE_clean,FUFREE_clean_linker_3.xyz,FUFREE_clean_linker_3.xyz
