name,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,0ASA_m2_cm3,0ASA_m2_g,AV_VF,AV_cm3_g,0AV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,FSR_overlap
CAXWIJ_clean,11.51419,10.74209,11.51419,1.143,1585.27,1386.93,0,0,0.6362,0.556603,0,Fe,1,Fe,1
CAXXEG_clean,6.07325,3.85926,6.03932,1.21319,1423.03,1172.97,0,0,0.5422,0.446922,0,0i,0," ",1
CAXZOS_clean,9.21896,5.54947,8.26542,0.933786,1488.97,1594.55,0,0,0.591,0.632907,0,Co,0," ",1
CAXZU1_clean,9.32301,5.43687,8.01925,0.950981,1467.16,1542.78,0,0,0.579,0.608845,0,0i,0," ",1
CA1BAH_clean,5.32479,4.06579,5.06568,1.49428,1000.86,669.795,0,0,0.5026,0.33635,0,Cu,0," ",1
CA1BAH01_clean,5.44423,3.89177,5.44423,1.49968,743.818,495.985,0,0,0.4788,0.319268,0,Cu,0," ",1
CA1CAI_clean,6.80768,3.74439,6.80768,1.98488,984.427,495.962,6.49147,3.27046,0.4704,0.236991,0,"Mo,Rb,0a",1,"Mo,Rb",1
CA1DE0_clean,5.0519,4.88565,5.0519,1.50882,682.819,452.551,0,0,0.463,0.306862,0,Cu,0," ",1
CA1DIR_clean,5.11017,4.94322,5.11017,1.49623,706.715,472.33,0,0,0.4642,0.310247,0,Cu,0," ",1
CA1DOX_clean,5.15472,4.98126,5.15472,1.49012,720.942,483.814,0,0,0.4628,0.310578,0,Cu,0," ",1
CA1DOX01_clean,5.19309,5.02309,5.19309,1.4827,738.333,497.965,0,0,0.4752,0.320496,0,Cu,0," ",1
CA1DOX02_clean,5.16717,5.0066,5.16717,1.49169,713.423,478.266,0,0,0.4722,0.316554,0,Cu,0," ",1
CA1DOX03_clean,5.1925,5.01971,5.1925,1.483,739.894,498.917,0,0,0.4792,0.323129,0,Cu,0," ",1
CA1DOX04_clean,5.1544,4.99798,5.1544,1.4815,728.429,491.683,0,0,0.4586,0.30955,0,Cu,0," ",1
CA1DOX05_clean,5.08301,4.9201,5.08301,1.49643,680.241,454.575,0,0,0.4726,0.315818,0,Cu,0," ",1
CA1DOX06_clean,5.19641,5.00689,5.19641,1.4743,740.03,501.954,0,0,0.4854,0.329241,0,Cu,0," ",1
CA1DUD_clean,5.16273,4.98367,5.16273,1.48699,695.762,467.899,0,0,0.4646,0.312443,0,Cu,0," ",1
CA1GIU_clean,5.15906,4.99584,5.15906,1.48759,735.473,494.406,0,0,0.4732,0.318099,0,Cu,0," ",1
CA1QIE_clean,11.36799,6.51795,9.97187,0.696086,2497.61,3588.07,0,0,0.7382,1.0605,0,Cu,1,Cu,1
CA1QOK_clean,11.83799,7.63891,11.7221,0.673503,2318.04,3441.77,0,0,0.7596,1.12783,0,Cu,1,Cu,1
CA1QUQ_clean,11.37885,6.17998,10.24831,0.783377,2242.23,2862.26,0,0,0.6804,0.868548,0,Cu,1,Cu,1
CA1SIE_clean,7.01369,4.99057,7.01369,1.16777,715.513,612.717,0,0,0.471,0.403332,0,Co,0," ",1
CA1SOK_clean,7.10061,5.08651,7.10061,1.15597,734.4,635.313,0,0,0.476,0.411777,0,Mn,0," ",1
CA1SOL_clean,4.10454,3.06683,4.10454,1.54161,0,0,527.293,342.04,0.5286,0.342888,0,Fe,0," ",1
CA11EG_clean,7.23384,5.22809,7.23384,1.1195,757.877,676.976,0,0,0.4822,0.430726,0,Mn,0," ",1
CAZFOA_clean,3.89004,2.95907,3.88208,1.31123,0,0,220.491,168.155,0.4452,0.339528,0,Co,1,Co,1
CAZGIT_clean,5.03658,3.98397,5.03257,1.74975,597.309,341.369,0,0,0.4322,0.247007,0,"Mo,Cu",1,"Mo,Cu",1
CAZGOZ_clean,8.02063,3.18,8.00699,0.905364,0,0,1541.81,1702.97,0.6102,0.673983,0,Fe,0," ",1
CAZKOF_clean,10.61536,5.99068,10.61536,0.969181,1745.48,1800.98,73.2203,75.5486,0.6606,0.681606,0,Zn,0," ",1
CAZ0E1_clean,6.26427,5.09264,6.24536,0.832059,2251.27,2705.66,0,0,0.6506,0.781916,0,Co,1,Co,1
CEBDOD_clean,5.66465,5.15984,5.65666,2.39766,855.034,356.611,0,0,0.4118,0.171751,0,Ba,1,Ba,1
CECVAI_clean,8.49795,6.03194,7.93874,0.769652,2649.07,3441.9,0,0,0.7384,0.959394,0,Cu,1,Cu,1
CEC1O1_clean,4.04387,3.50209,4.01147,1.66742,436.526,261.798,0,0,0.4282,0.256804,0,Cu,0," ",1
CEFDAU_clean,3.96523,3.28269,3.94655,1.24666,0,0,668.819,536.487,0.5592,0.448558,0,Zn,0," ",1
CEFLEF_clean,7.24143,3.11475,7.24031,1.54193,0,0,662.829,429.869,0.5026,0.325954,0,"Dy,Mn",1,Mn,1
CEGDUO_clean,4.82541,3.97638,4.82307,1.91831,724.949,377.909,0,0,0.4724,0.246258,0,Ag,1,Ag,1
CEGFAW_clean,4.76954,3.53933,4.76954,1.84478,851.951,461.818,0,0,0.4894,0.265289,0,Ag,1,Ag,1
CEHLAD_clean,10.21413,5.8901,10.08749,0.853623,2217.93,2598.26,0,0,0.735,0.861036,0,Zn,1,Zn,1
CEHTEP_clean,5.13273,3.12604,5.12998,1.98211,0,0,1064.68,537.145,0.5982,0.301799,0,Ag,1,Ag,1
CEHZAR_clean,2.9344,2.47894,2.9344,2.66997,0,0,0,0,0.366,0.13708,0,Cd,0," ",1
CEHZAR01_clean,2.93605,2.46944,2.93605,2.68508,0,0,0,0,0.355,0.132212,0,Cd,0," ",1
CEJBEA_clean,7.33038,5.85474,7.33038,1.57516,776.239,492.799,0,0,0.4492,0.285177,0,Dy,0," ",1
CEJCAW_clean,5.5108,4.81672,5.5108,1.18356,1317.21,1112.92,29.3634,24.8094,0.5646,0.477037,0,Cu,1,Cu,1
CEJVET_clean,4.42499,2.59175,4.27098,2.52725,0,0,498.986,197.442,0.4372,0.172994,0,Ce,1,Ce,1
CEJZAU_clean,7.19009,4.36372,6.93205,1.03983,1483.83,1427,0,0,0.5552,0.533934,0,Co,0," ",1
CEKHIL_clean,8.90548,6.79186,8.80947,0.613586,2659.69,4334.67,0,0,0.7608,1.23992,0,Co,1,Co,1
CEK0IQ_clean,19.34511,12.33787,19.24026,0.450433,1674.23,3716.94,0,0,0.8472,1.88086,0,Zn,1,Zn,1
CEKROB_clean,5.35179,3.54558,5.35179,1.20403,773.46,642.39,0,0,0.4936,0.409955,0,"Mn,Fe",0," ",1
CEKRUH_clean,5.36221,3.36123,5.36221,1.38131,729.546,528.155,0,0,0.4924,0.356473,0,"Mn,Fe",0," ",1
CELKEL_clean,5.6698,2.68133,5.64737,1.35478,0,0,585.158,431.922,0.4322,0.319019,0,Cu,1,Cu,1
CELZEA_clean,5.3255,4.52273,5.32364,1.62985,1218.16,747.41,0,0,0.5184,0.318067,0,Mo,1,Mo,1
CELZUQ_clean,6.04113,3.76397,6.038,1.11974,1175.85,1050.11,0,0,0.5262,0.469931,0,Al,0," ",1
CEMJOV_clean,7.02334,6.38689,7.011,1.685,1441.31,855.376,0,0,0.5338,0.316795,0,In,0," ",1
CEMKOV_clean,6.14232,4.76606,5.27946,0.925155,1938.38,2095.19,0,0,0.617,0.666916,0,Cu,1,Cu,1
CEM1UQ_clean,6.77494,3.84893,6.77491,1.21968,1760.79,1443.65,0,0,0.6118,0.501606,0,"Fe,Pt",1,Pt,1
CE0JIQ_clean,8.5056,4.03981,8.49212,1.2776,1268.59,992.946,62.8816,49.2184,0.584,0.457106,0,Cu,1,Cu,1
CE0KAJ_clean,8.21931,4.12189,8.21931,1.27633,1215.32,952.199,71.8847,56.3212,0.5908,0.462888,0,Cu,1,Cu,1
CE0PUI_clean,6.19698,4.05893,5.0808,0.999903,1127.63,1127.74,0,0,0.537,0.537052,0,Mg,1,Mg,1
CE0QAP_clean,15.21239,13.05982,15.20938,0.632118,1457.92,2306.4,0,0,0.7282,1.152,0,Zn,1,Zn,1
CERMIV_clean,6.14808,3.15163,6.14808,1.69595,0,0,836.43,493.192,0.5152,0.303782,0,Pr,0," ",1
CESFIQ_clean,12.64207,6.13059,12.56929,0.688272,2372.6,3447.18,0,0,0.7544,1.09608,0,Cu,1,Cu,1
CESFOW_clean,11.30689,5.72282,11.30689,0.75113,2376.62,3164.06,0,0,0.7236,0.963349,0,Cu,1,Cu,1
CES1EF_clean,3.28814,2.88315,3.28814,2.2285,0,0,0,0,0.3564,0.159928,0,Ag,1,Ag,1
CES1EF01_clean,3.18076,2.7668,3.18076,2.28452,0,0,0,0,0.3324,0.145501,0,Ag,1,Ag,1
CETFOX_clean,5.89862,5.05783,5.89274,1.36113,1575.61,1157.57,0,0,0.5628,0.413479,0,0d,1,0d,1
CETFUD_clean,4.78644,4.1075,4.78644,1.42835,1079.17,755.535,0,0,0.4914,0.344034,0,Pr,1,Pr,1
CETGO1_clean,10.22503,9.4107,10.22503,0.619603,1948.44,3144.66,0,0,0.6924,1.11749,0,0i,1,0i,1
CETHEQ_clean,9.71439,7.35018,9.71439,1.06464,1786.46,1678,0,0,0.68,0.638714,0,Cu,1,Cu,1
CET0UL_clean,4.58077,3.60286,4.56313,1.13657,1013.54,891.755,16.0108,14.0869,0.5734,0.504499,0,Cd,0," ",1
CETVAA_clean,4.44677,3.28831,4.44677,1.2883,0,0,359.567,279.103,0.422,0.327564,0,Cu,0," ",1
CEXHET_clean,5.56032,3.64308,4.81937,1.07672,1426.07,1324.45,4.06218,3.77273,0.5636,0.523441,0,"Ag,Fe",1,Ag,1
CEXHOD_clean,6.20263,3.99405,6.1987,0.988457,1905.85,1928.11,0,0,0.5896,0.596485,0,"Ag,Co",1,Ag,1
CEXJOF_clean,6.33683,4.40395,6.33247,1.02087,1398.78,1370.18,127.063,124.465,0.5504,0.539146,0,"Ag,Fe",1,Ag,1
CE1PUT_clean,5.36995,3.83237,5.24339,1.20669,1059.79,878.268,0,0,0.5054,0.418833,0,Co,0," ",1
CE1PUT01_clean,5.3037,3.76464,5.15402,1.22825,976.383,794.936,0,0,0.5114,0.416364,0,Co,0," ",1
CE1WOU_clean,5.92045,3.96552,5.92045,1.52165,1106.54,727.196,0,0,0.488,0.320704,0,Tb,1,Tb,1
CE11IQ_clean,8.37126,7.81796,8.37126,2.71612,1505.4,554.246,0,0,0.6104,0.224732,0,U,1,U,1
CEZFI1_clean,5.34194,3.72114,5.30915,1.18992,1017.05,854.72,0,0,0.4786,0.40221,0,Zn,0," ",1
CEZ0A1_clean,5.01935,2.93554,4.97839,2.11441,0,0,484.842,229.304,0.4766,0.225406,0,"0a,U",1,"0a,U",1
cg034025wsi20030214_115651_clean,4.98405,3.48688,4.91647,1.80625,1199.75,664.222,0,0,0.5452,0.30184,0,Er,1,Er,1
cg050585esi20051105_115011_clean,5.11718,3.57473,5.07564,1.4789,549.331,371.446,14.5687,9.85107,0.4246,0.287106,0,Cu,0," ",1
cg060408tsi20060629_081747_clean,11.11008,2.45168,11.11008,2.11622,0,0,1328.48,627.761,0.5822,0.275113,0,Cd,0," ",1
cg060732osi20070605_042406_clean,6.23351,5.51273,6.19042,0.921282,2509.58,2724.01,0,0,0.696,0.755469,0,In,0," ",1
cg0702636-file001_clean,4.28619,2.95991,4.28619,1.71071,0,0,554.044,323.869,0.4834,0.282573,0,Cd,0," ",1
cg0702636-file002_clean,4.27325,2.94575,4.26862,1.71371,0,0,573.164,334.457,0.4894,0.285579,0,Cd,0," ",1
cg100226u_si_003_clean,6.75144,3.25309,6.74261,1.00875,0,0,1005.92,997.202,0.5428,0.538094,0,Zn,0," ",1
cg100226u_si_004_clean,6.77697,3.31842,6.74253,0.991173,0,0,1085.89,1095.56,0.5504,0.555302,0,Zn,0," ",1
cg100357q_si_002_clean,5.69388,4.40862,5.69388,1.25786,1032.04,820.478,0,0,0.4934,0.392254,0,Zn,1,Zn,1
cg200120p_si_002_clean,4.24523,2.41863,4.24513,1.47115,0,0,139.866,95.0721,0.3972,0.269993,0,Co,1,Co,1
cg200332y_si_002_clean,5.21581,3.97485,5.21581,1.32224,2143.79,1621.34,0,0,0.6406,0.484482,0,Ga,0," ",1
cg200606r_si_001_clean,4.89412,3.61697,4.88387,1.24739,1030.7,826.282,0,0,0.5586,0.447815,0,Zn,1,Zn,1
cg200615s_si_002_clean,4.28794,2.8499,4.28081,1.75938,0,0,254.471,144.637,0.3014,0.171311,0,"Cu,K",1,"Cu,K",1
cg2007167_si_002_clean,6.66423,5.56859,6.66139,0.818121,2162.43,2643.17,0,0,0.663,0.810394,0,Cu,1,Cu,1
cg3002866_si_001_clean,14.19695,6.32486,14.19695,0.780735,2310.25,2959.08,0,0,0.7264,0.930405,0,Zn,1,Zn,1
cg300302n_si_004_clean,4.26728,3.40774,4.26728,1.22723,425.532,346.741,0,0,0.4466,0.363908,0,Co,0," ",1
cg300827e_si_003_clean,6.49481,4.26763,6.39496,1.12226,1820.26,1621.96,0,0,0.6138,0.546932,0,Cd,0," ",1
cg300979c_si_002_clean,8.05407,6.75932,7.96872,0.960767,1454.92,1514.34,0,0,0.5674,0.59057,0,0i,0," ",1
cg3015354_si_002_clean,7.32162,4.55611,5.93566,1.50685,1363.44,904.833,0,0,0.5076,0.336863,0,Mn,1,Mn,1
cg301577a_si_002_clean,13.79617,7.99146,13.47475,0.563648,2128.96,3777.11,0,0,0.7834,1.38987,0,Cu,1,Cu,1
cg301725z_si_002_clean,4.41795,2.98056,4.41698,1.14076,0,0,1041.38,912.881,0.5478,0.480205,0,Mn,0," ",1
cg301725z_si_003_clean,4.61209,3.22613,4.60561,1.078,0,0,1404.62,1302.99,0.5694,0.528201,0,Mn,0," ",1
cg301725z_si_004_clean,4.69664,4.11195,4.68637,1.09749,1702.36,1551.13,0,0,0.5844,0.532487,0,Mn,0," ",1
cg400449c_si_001_clean,12.65792,7.41339,12.43712,0.667569,2346.54,3515.05,0,0,0.7554,1.13157,0,Cu,1,Cu,1
cg4012185_si_002_clean,6.88379,4.94396,6.88379,1.37973,1917.94,1390.08,0,0,0.5718,0.414429,0,Zn,1,Zn,1
cg401858s_si_002_clean,5.76822,4.62513,5.72988,1.11065,1442.06,1298.4,0,0,0.5672,0.510693,0,Ag,1,Ag,1
cg401887b_si_003_clean,8.26997,6.53639,8.26997,0.770939,2356.88,3057.16,0,0,0.7266,0.942487,0,Zn,1,Zn,1
cg401887b_si_004_clean,8.20931,6.61957,8.1877,0.786825,2323.24,2952.68,0,0,0.7066,0.898039,0,Cu,1,Cu,1
cg500033b_si_002_clean,6.04182,4.78062,6.04182,1.0885,1374.83,1263.05,0,0,0.5536,0.508589,0,Zn,1,Zn,1
cg500033b_si_003_clean,4.83661,3.74279,4.83563,1.15821,667.849,576.623,201.392,173.883,0.5058,0.436709,0,Zn,0," ",1
cg500091k_si_002_clean,7.03754,5.53828,7.03754,0.930114,2289.08,2461.07,0,0,0.6592,0.70873,0,Co,1,Co,1
cg500121f_si_004_clean,4.92521,3.49647,4.87249,1.18083,1031.61,873.629,0,0,0.5556,0.470517,0,Co,0," ",1
cg500149s_si_002_clean,5.58191,4.61814,5.576,1.28231,662.205,516.417,0,0,0.4432,0.345627,0,Cu,0," ",1
cg500192d_si_002_clean,9.72623,8.82974,9.6524,1.57345,1897.89,1206.2,0,0,0.6888,0.437764,0,Cd,1,Cd,1
cg500192d_si_003_clean,11.24994,9.49767,11.24883,0.554498,2069.35,3731.94,0,0,0.7928,1.42976,0,Cd,0," ",1
cg5008236_si_002_clean,12.49857,8.5832,12.49857,1.01239,1390.47,1373.46,0.922365,0.91108,0.5878,0.580609,0,Fe,0," ",1
cg500975j_si_002_clean,5.01183,3.05048,5.01183,1.07407,0,0,930.847,866.657,0.499,0.46459,0,0i,0," ",1
cg501012e_si_002_clean,10.40468,5.07098,10.12255,0.834367,2007.02,2405.44,0,0,0.668,0.800607,0,Zn,1,Zn,1
cg5010616_si_003_clean,4.68057,3.6532,4.67686,1.10074,1075.03,976.65,11.638,10.5729,0.4874,0.442795,0,"Si,Fe",1,Si,1
cg5010616_si_007_clean,4.62764,3.59212,4.62764,1.09202,987.897,904.65,4.23835,3.8812,0.4894,0.44816,0,"Si,Fe",1,Si,1
cg501141m_si_002_clean,7.16379,4.82619,7.11311,0.994067,1469.53,1478.3,195.255,196.42,0.5926,0.596137,0,Co,1,Co,1
cg501141m_si_003_clean,6.52889,4.75513,5.51076,1.08983,1352.45,1240.98,192.247,176.402,0.5792,0.531461,0,Co,1,Co,1
cg501231v_si_001_clean,17.06774,7.18297,17.06774,0.779609,1749.67,2244.29,0,0,0.6902,0.885316,0,Ag,0," ",1
cg5012617_si_002_clean,6.32079,5.69332,6.32079,1.49326,566.795,379.568,60.4946,40.5117,0.4478,0.29988,0,"Cu,0d",1,0d,1
cg501279y_si_002_clean,6.41301,4.86183,6.41301,1.15346,875.131,758.698,0,0,0.4984,0.43209,0,0i,0," ",1
cg501332u_si_002_clean,6.1572,4.57393,6.1572,1.23684,1051.25,849.954,0,0,0.5146,0.416062,0,"Cu,Co",0," ",1
cg501560z_si_002_clean,9.02632,7.52711,9.02632,0.738263,2435.69,3299.23,0,0,0.7636,1.03432,0,"Cr,Mn",0," ",1
cg501560z_si_003_clean,10.58889,8.21137,10.57587,0.621509,2301.94,3703.79,0,0,0.8104,1.30392,0,"Cr,Mn",1,Mn,1
cg501730q_si_002_clean,15.26084,10.84338,15.26084,0.834696,1931.13,2313.57,0,0,0.7224,0.865465,0,Cu,1,Cu,1
cg5b00056_si_004_clean,9.90635,2.42974,9.90635,0.988653,0,0,1109.21,1121.94,0.5456,0.551862,0,Mn,0," ",1
cg8002564_si_006_clean,5.14176,2.45295,5.13213,1.27729,0,0,660.858,517.392,0.5124,0.401163,0,Cu,0," ",1
cg8002564_si_008_clean,4.98348,3.3006,4.98348,1.38404,0,0,812.956,587.38,0.4888,0.35317,0,Cd,0," ",1
cg800424t_si_002_clean,11.07723,9.2554,11.07723,0.942046,1274.04,1352.42,0,0,0.6274,0.665997,0,Cd,1,Cd,1
cg800945m_si_002_clean,4.88985,2.68705,4.88628,1.50156,0,0,109.26,72.7639,0.3972,0.264524,0,Co,1,Co,1
cg801164f_si_001_clean,5.00808,3.18752,4.35611,1.43341,0,0,692.391,483.038,0.4768,0.332634,0,Co,1,Co,1
cg801267m_si_001_clean,11.00208,5.91772,11.00208,0.888544,2113.71,2378.85,0,0,0.7066,0.795234,0,"Zn,Mn",0," ",1
cg801267m_si_002_clean,10.97164,5.86477,10.97164,0.887048,2142.09,2414.85,0,0,0.6924,0.780567,0,"Mn,Co",0," ",1
cg801267m_si_003_clean,10.88203,5.89078,10.88203,0.813936,2142.1,2631.78,0,0,0.6962,0.85535,0,"Zn,Fe",0," ",1
cg801267m_si_004_clean,10.75787,6.05635,10.75787,0.817132,2143.41,2623.09,0,0,0.707,0.865221,0,"Fe,Co",0," ",1
cg8013317_si_003_clean,5.86482,4.33377,5.84465,0.919505,1402.89,1525.7,0,0,0.564,0.613373,0,Co,1,Co,1
cg900153m_si_001_clean,16.94263,7.25585,10.11151,0.592421,2320.63,3917.2,0,0,0.7834,1.32237,0,Zn,1,Zn,1
cg900349c_si_002_clean,6.40104,2.85131,6.40104,1.46941,0,0,1014.19,690.2,0.5798,0.39458,0,Zn,0," ",1
cg900505v_si_002_clean,4.23464,2.81157,4.23464,2.3603,0,0,48.0216,20.3456,0.3418,0.144812,0,Cd,0," ",1
cg900505v_si_004_clean,4.31103,2.79095,4.31103,2.33143,0,0,50.8886,21.8272,0.3494,0.149865,0,Cd,0," ",1
cg901114e_si_002_clean,4.97956,4.41476,4.97764,1.61977,1113.96,687.724,0,0,0.4738,0.29251,0,"0a,Ce",1,"0a,Ce",1
cg901128k_si_004_clean,5.1054,4.19275,5.1054,1.86722,389.052,208.359,0,0,0.4158,0.222684,0,Cu,0," ",1
cg901312t_si_002_clean,15.54833,7.92817,14.85181,0.630454,2258.1,3581.71,0,0,0.764,1.21183,0,Zn,1,Zn,1
CICSOW_clean,5.06427,2.53963,5.06427,1.32985,0,0,524.043,394.061,0.4898,0.368311,0,Fe,0," ",1
CICSOW01_clean,5.13947,2.94666,5.13947,1.29178,0,0,545.966,422.648,0.4904,0.379632,0,Fe,0," ",1
CICSOW02_clean,5.15159,2.94877,5.15159,1.24924,0,0,607.472,486.274,0.504,0.403446,0,Fe,0," ",1
CIDKUX_clean,9.17673,8.30352,9.17673,1.04661,1668.34,1594.05,0,0,0.6532,0.624113,0,Cu,1,Cu,1
CIDLAE_clean,3.18792,2.4745,3.13545,2.76924,0,0,0,0,0.368,0.132889,0,Cu,0," ",1
CIFGUV_clean,4.01419,3.06563,3.42367,2.04219,0,0,271.352,132.873,0.3676,0.180003,0,Co,0," ",1
CIFLUA_clean,9.37773,7.98095,9.37773,0.746179,1903.8,2551.39,0,0,0.6868,0.920422,0,Co,1,Co,1
CIFMAH_clean,10.24439,9.01949,10.24042,0.733938,2150.52,2930.12,0,0,0.6824,0.929779,0,Co,1,Co,1
CIFMIP_clean,7.90061,6.44934,7.90061,1.08801,1993.5,1832.24,0,0,0.6246,0.574075,0,Co,1,Co,1
CIG1AU_clean,3.87967,2.66619,3.85574,1.59429,0,0,30.6322,19.2137,0.4078,0.255788,0,Cu,0," ",1
CIJBEE_clean,6.7795,4.73306,6.7715,1.24631,1551.5,1244.87,0,0,0.574,0.460558,0,Co,0," ",1
CIJVOH_clean,5.67314,4.40026,5.67231,1.44318,2399.39,1662.57,0,0,0.687,0.476032,0,Cd,1,Cd,1
CIJVOH01_clean,5.72943,4.43683,5.71847,1.42641,2600.15,1822.87,0,0,0.6914,0.484714,0,Cd,1,Cd,1
CILDAD_clean,3.07453,2.50478,3.07453,2.20473,0,0,0,0,0.314,0.142421,0,"Cu,0d",1,Cu,1
CILFI0_clean,8.97441,6.56367,8.43487,1.04123,2079.82,1997.46,0,0,0.6576,0.631561,0,Zn,0," ",1
CILKOZ_clean,4.46855,3.54258,4.46855,1.44389,639.435,442.855,0,0,0.47,0.325509,0,Zn,1,Zn,1
CIMFOV_clean,5.64366,2.87535,5.6428,1.82627,0,0,472.02,258.461,0.4502,0.246513,0,Zn,0," ",1
CIMFUB_clean,11.07815,3.56832,11.07815,1.17428,1460.41,1243.67,0,0,0.605,0.515211,0,Zn,0," ",1
CIPLIX_clean,4.16596,3.6754,4.15153,1.12701,1392.79,1235.82,0,0,0.5518,0.489614,0,"Li,Co",1,"Li,Co",1
CIQQIE_clean,6.69548,4.06015,6.67985,1.03219,1589.58,1540.01,0,0,0.5732,0.555324,0,La,1,La,1
CIQ1UX_clean,3.59028,2.60872,3.57971,1.65981,0,0,43.865,26.4276,0.433,0.260873,0,Co,0," ",1
CIRTUU_clean,15.60203,7.15132,15.60203,0.583758,2414.48,4136.1,0,0,0.7788,1.33412,0,Cu,1,Cu,1
CISLU0_clean,5.76312,4.73452,5.67518,0.963118,2174.12,2257.37,0,0,0.655,0.680083,0,Cu,1,Cu,1
CISMAT01_clean,4.085,2.53534,3.82082,1.54817,0,0,262.781,169.737,0.4546,0.293638,0,Al,1,Al,1
CISXEJ_clean,8.40281,5.25443,8.32688,0.998279,1037.93,1039.71,82.5858,82.7282,0.5322,0.533117,0,"0a,Pb",1,"0a,Pb",1
CITXUZ_clean,5.80705,2.7632,5.52538,1.22731,0,0,741.921,604.508,0.5388,0.439007,0,Cu,1,Cu,1
CIVTEH_clean,5.3881,4.01709,5.3881,1.06088,1244.8,1173.37,0,0,0.5492,0.517684,0,Cu,1,Cu,1
CIWREG_clean,8.13471,7.32788,8.13207,1.23149,2046.97,1662.19,0.793114,0.644029,0.6562,0.532851,0,Zn,0," ",1
CIWRIK_clean,8.18288,7.41537,8.15939,1.23146,2070.3,1681.17,0.299565,0.243259,0.6662,0.540982,0,Zn,0," ",1
CIWROQ_clean,8.21788,7.67164,8.21788,1.21042,2075.04,1714.31,0,0,0.6722,0.555343,0,Zn,0," ",1
CIWRUW_clean,8.32352,7.79985,8.25756,1.23467,2023.32,1638.75,0,0,0.6682,0.541198,0,Zn,0," ",1
CIWSAD_clean,8.30771,7.62763,8.30771,1.22175,2054.23,1681.39,0,0,0.6672,0.546104,0,Zn,0," ",1
CIW1UD_clean,7.106,4.57125,7.10384,1.41213,1333.92,944.617,0,0,0.5334,0.377728,0,Co,1,Co,1
CIWZEP_clean,6.72158,5.37996,6.72158,1.16391,939.134,806.877,0,0,0.5184,0.445394,0,"Mo,0i",0," ",1
CIWZIT_clean,6.79559,5.48299,6.79559,1.25271,971.679,775.661,0.13923,0.111143,0.5152,0.411268,0,"W,0i",0," ",1
CIXBUH_clean,8.16009,7.52386,8.14429,1.22695,2058.62,1677.84,0,0,0.6684,0.544765,0,Zn,0," ",1
CIXCAO_clean,8.41278,7.79803,8.41278,1.20596,2061.81,1709.68,0,0,0.6754,0.560051,0,Zn,0," ",1
CIXCOC_clean,5.0647,3.72596,5.0647,2.39933,343.01,142.961,0,0,0.3512,0.146374,0,Co,0," ",1
CI1ZUG_clean,4.43409,3.66305,4.43409,1.41147,330.488,234.144,0,0,0.4122,0.292036,0,Cu,1,Cu,1
CIZMIJ_clean,6.80411,4.91458,6.62402,0.777083,2425.06,3120.72,0,0,0.6814,0.876869,0,Zn,1,Zn,1
CIZPOS_clean,10.90949,3.96313,10.90949,0.997777,2106.31,2111,0,0,0.6492,0.650646,0,Cu,1,Cu,1
CIZQOT_clean,6.33668,3.86842,6.04867,1.39892,1661.78,1187.9,0,0,0.564,0.403169,0,Zn,1,Zn,1
CIZQUZ_clean,7.33339,4.21504,7.32259,1.2494,1908.55,1527.57,0,0,0.6162,0.493196,0,Zn,0," ",1
cm0623918si20061006_115210_clean,4.82645,2.47967,4.81484,1.26993,0,0,918.721,723.443,0.5416,0.426481,0,Zn,1,Zn,1
cm071462f-file004_clean,6.42322,5.39187,6.42322,1.55223,1810.57,1166.43,0,0,0.6266,0.403676,0,Zn,0," ",1
cm1008587_si_003_clean,6.03686,5.8505,6.03686,1.12119,1527.32,1362.24,0,0,0.5816,0.518737,0,Fe,0," ",1
cm202876r_si_002_clean,4.47913,3.53194,4.47073,1.51151,750.121,496.273,0,0,0.4498,0.297584,0,Co,1,Co,1
cm301726k_si_004_clean,7.25727,6.70407,7.25727,1.2275,1056.33,860.551,0,0,0.4792,0.390387,0,Mg,1,Mg,1
cm303749m_si_001_clean,11.62501,8.78986,11.62501,0.556141,2268.15,4078.37,0,0,0.7584,1.36368,0,Zn,1,Zn,1
cm303749m_si_002_clean,11.94079,10.66908,11.94079,0.51806,2178.92,4205.92,0,0,0.7776,1.50099,0,Zn,1,Zn,1
cm500700z_si_002_clean,6.28804,4.63482,6.27649,0.925761,2471.95,2670.19,0,0,0.6686,0.722217,0,Eu,1,Eu,1
cm500700z_si_003_clean,7.09965,5.06719,7.09965,1.05656,1959.47,1854.58,0,0,0.6212,0.587946,0,In,0," ",1
cm501138g_si_002_clean,13.2781,6.68961,13.2781,0.886331,2090.67,2358.79,0,0,0.7192,0.811435,0,Cu,1,Cu,1
cm501138g_si_003_clean,11.06733,2.94264,11.02516,1.58207,0,0,1205.96,762.265,0.5212,0.329442,0,Cu,0," ",1
cm501138g_si_004_clean,11.11311,3.30718,11.11311,1.26713,0,0,1239.75,978.391,0.531,0.419058,0,Cu,0," ",1
cm501138g_si_005_clean,13.193,6.5701,13.193,0.888496,2142.98,2411.92,0,0,0.7196,0.809908,0,Cu,1,Cu,1
cm501138g_si_006_clean,13.20287,6.64275,13.20287,0.881027,2105.19,2389.47,0,0,0.7198,0.817001,0,Cu,1,Cu,1
cm501138g_si_008_clean,13.18132,6.60546,13.18132,0.885001,2136.53,2414.16,0,0,0.72,0.813558,0,Cu,1,Cu,1
