name,f-chi-0-all,f-chi-3-all,f-S-3-all,mc-chi-0-all,mc-Z-1-all,mc-Z-2-all,mc-S-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-S-1-all,f-lig-chi-1,f-lig-Z-0,f-lig-Z-1,lc-chi-2-all,lc-chi-3-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-T-1-all,lc-T-3-all,lc-S-3-all,lc-alpha-2-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-3-all,func-T-2-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-3-all,D_func-alpha-2-all,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
WUDTIA_clean,183.527,1145.1072,96.0096,1.2544000000000002,2784.0,2088.0,2.6569,-13.92,-8.579999999999998,312.0,612.0,24.0,5.4,876.3840000000007,1599.0,3492.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000002,0.8900000000000002,1.7800000000000005,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.289,272.1445,-41.938282,12.0,0.0,6.0,-32.412569,-9.432744,,,2.0,1.65,0.114,50.0,,2.0,,6.0,50.0
HISSIN_clean,185.0696,824.7869999999998,66.86120000000001,1.4399999999999995,3150.0,1701.0,2.822399999999999,-13.670000000000002,-6.074999999999999,256.5,506.0,27.5,6.135,391.884,931.0,1812.0,19.42931666666666,18.577964285714287,61.0,105.8095238095238,94.14285714285712,4.857142857142856,8.785714285714288,1.2219166666666668,113.88714285714288,0.4767857142857145,0.7522619047619051,1.6128571428571437,1.0714285714285714,1.690476190476191,4.92857142857143,-2.761904761904761,-0.0338095238095238,0.0561904761904761,-5.071428571428571,-8.040295952380955,5.916799999999999,10.302799999999996,8.771999999999997,32.0,48.0,2.0,43.99,59.88999999999999,0.4450000000000002,0.4450000000000002,0.8900000000000005,1.0,1.0,2.0,-1.0,-2.0,-0.02,-0.04,-3.0000000000000004,560.0076,280.0038,-52.281987,10.0,0.0,8.0,-41.465518,-11.267747,,,2.0,1.85,0.139,50.0,,2.0,,6.0,50.0
HOQMUX_clean,332.52279999999985,2460.287999999999,205.9184,1.7161000000000002,576.0,744.0,1.9321,-12.779999999999998,-8.42,34.0,88.0,22.0,3.96,249.6144666666668,563.3333333333334,1106.6666666666667,19.585066666666663,22.58933333333333,50.66666666666666,106.66666666666669,101.33333333333331,3.0,6.666666666666667,1.304266666666667,98.58,0.7266666666666667,1.1866666666666668,2.606666666666667,1.6666666666666667,2.6666666666666665,8.666666666666666,-4.0,-0.0533333333333333,0.1599999999999999,-8.000000000000002,-11.471406666666669,3.0805333333333333,9.626666666666669,7.042666666666666,16.333333333333332,18.666666666666668,8.0,77.98174266666668,50.10840933333333,0.1933333333333335,0.8866666666666667,0.7233333333333333,0.3333333333333333,4.666666666666667,4.333333333333333,1.3333333333333333,1.3333333333333333,-0.0066666666666666,0.2466666666666666,-0.6714066666666666,569.3204000000001,142.33010000000002,,20.0,4.0,8.0,,,,,2.0,1.36,1.56,-230.0,,2.0,,3.0,-230.0
TILHAZ_clean,510.9903999999998,3597.964799999998,303.3296,3.5343999999999984,1188.0,2268.0,1.5876000000000006,-8.58,-3.350000000000001,105.0,276.0,16.5,2.915,224.961,480.0,840.0,20.605599999999985,23.90800000000001,48.0,112.0,64.0,3.0,6.0,1.1022999999999998,87.98,0.8900000000000005,0.8900000000000005,3.370000000000001,2.0,2.0,16.0,-3.0,-0.04,0.6799999999999998,-6.000000000000001,-4.414220000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.61756,146.95219500000002,-2.388285,32.0,0.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
CITZIP_manual,413.4047999999998,3879.3543999999993,331.58780000000013,3.5344,1278.0,3226.5,1.5876,-9.093333333333334,-3.606666666666667,137.0,369.3333333333333,18.5,3.1666666666666665,212.874,560.0,1020.0,22.473279999999995,23.11808,55.2,116.2,113.6,4.8,7.2,1.33902,127.22652280000004,0.908,1.1740000000000002,1.5020000000000002,2.0,3.4,5.0,-2.2,0.0319999999999999,0.0999999999999999,-6.561422,-6.822844000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.80899,154.13483166666666,-2.388285,20.0,4.0,16.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
YUKVIK_clean,113.66469999999998,526.32,33.726000000000006,3.6481,1344.0,1008.0,1.4641,-9.18,-3.839999999999999,132.0,282.0,24.0,2.88,46.30799999999999,165.0,204.0,19.401599999999988,0.0,48.0,72.0,0.0,3.0,0.0,0.0,51.97768299999999,0.8900000000000005,1.239999999999999,0.0,2.0,7.0,0.0,0.0,0.3600000000000001,0.0,0.7928899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.754,226.754,-2.594158,6.0,,6.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
CUNFOH01_clean,272.12160000000006,954.3224,146.70799999999997,3.61,2610.0,1812.5,1.9043999999999992,-2.850000000000001,-2.4399999999999995,68.0,134.0,1.0,0.915,173.82920000000007,297.0,650.0,27.82613333333334,31.92000000000001,88.66666666666667,149.33333333333334,56.0,10.666666666666664,13.333333333333336,1.495,240.2533333333332,0.6533333333333337,0.9800000000000004,3.686666666666667,1.333333333333333,2.0,24.66666666666667,2.666666666666666,-0.04,1.5066666666666668,-7.799999999999998,8.97156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.23748,172.029685,-2.609244,0.0,12.0,16.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
FAQLUH_clean,318.6795999999999,2317.1840000000007,173.79840000000002,2.6569,1104.0,1656.0,1.4884,-10.86,-4.82,112.0,218.0,22.0,2.9400000000000004,428.757,1094.0,2064.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.87136,155.96784,-1.610516,20.0,0.0,8.0,-0.204634,-0.175968,,,2.0,1.22,0.307,50.0,,2.0,,4.0,50.0
QOVDAH_clean,365.163,2528.4299999999976,255.68340000000003,3.6481,1092.0,3332.0,1.4641,-7.25,-2.76,105.0,230.0,9.0,2.3799999999999994,231.77520000000007,1148.0,2448.0,29.01333333333333,20.509866666666664,122.0,180.3333333333333,109.66666666666669,8.666666666666666,8.0,1.1,194.7933333333333,1.3233333333333337,1.2033333333333334,-0.1333333333333333,-3.6666666666666665,-0.6666666666666666,-0.3333333333333333,0.6666666666666666,-0.1433333333333334,0.0066666666666666,-12.466666666666669,0.7000000000000002,8.31485,19.5484,10.813299999999998,144.5,118.0,8.0,150.535,302.11,-1.4299999999999995,0.02,-0.1599999999999999,11.5,5.0,9.5,0.0,1.0,0.4750000000000001,0.28,5.800000000000001,1030.228572,171.704762,-2.594158,12.0,6.0,18.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
WEFCAN_clean,137.13630000000003,794.0856,62.84999999999998,3.3489000000000004,1092.0,1560.0,1.5625,-7.26,-7.1999999999999975,200.0,380.0,20.0,3.0,793.7640000000002,1376.0,3168.0,18.3616,10.564,63.0,105.0,28.0,7.0,5.0,0.5662499999999999,188.752614,0.7350000000000003,1.56,1.085,1.5,2.5,6.5,0.5,0.2249999999999999,0.37,-7.00711,0.9428900000000002,9.245,24.6476,29.498,160.0,128.0,12.5,185.502683,173.61268299999998,0.9050000000000002,2.345,3.4650000000000007,7.0,14.5,12.0,-1.0,-3.0,0.0849999999999999,0.2599999999999999,-2.207110000000002,324.1222,324.1222,-2.187523,0.0,6.0,10.0,-0.295049,-0.197978,,,2.0,1.17,0.802,24.0,7.0,2.0,,4.0,24.0
LUFNAC04_clean,169.97699999999998,697.0879999999997,51.02200000000001,2.4025000000000003,975.0,750.0,1.9321,-9.05,-4.999999999999999,95.0,177.0,14.0,3.28,415.61300000000006,868.0,1778.0,22.26048,18.2608,55.2,109.20000000000002,88.0,4.8,6.799999999999999,1.12586,117.1730456,0.9080000000000004,1.244,1.8580000000000003,2.0,4.4,5.799999999999999,-3.0,0.1119999999999999,0.0839999999999999,-5.202844,-9.222844,9.2416,36.632000000000005,44.38400000000001,49.0,182.0,33.0,317.565228,401.18522800000005,1.8200000000000005,3.1500000000000004,3.640000000000001,8.0,15.0,16.0,4.0,4.0,0.3399999999999999,0.6799999999999998,-5.91422,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
BEPREV01_clean,280.2159,2277.791999999999,164.3856,3.6481,1316.0,2632.0,1.4641,-8.780000000000001,-4.419999999999999,186.0,388.0,20.0,2.86,614.3970000000003,1232.0,2688.0,22.26048,18.2608,55.20000000000001,109.20000000000005,88.0,4.799999999999999,6.799999999999998,1.12586,117.17304560000002,0.908,1.244,1.8580000000000003,2.0,4.4,5.799999999999998,-3.0,0.1119999999999999,0.0839999999999999,-5.202844,-9.222843999999998,9.241600000000002,31.008,52.136,49.0,224.0,24.0,334.48,484.8052280000001,0.9800000000000004,1.9600000000000009,4.130000000000002,2.0,4.0,17.0,-4.0,-3.0,-0.04,0.66,-15.599999999999996,572.23678,190.7455933333333,-2.594158,13.0,3.0,12.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
GULWIU_clean,284.7357000000001,1955.1492,182.4098,2.8560999999999983,2316.0,5532.0,2.1903999999999986,-6.592500000000001,-7.672499999999998,268.75,518.75,11.5,3.1075000000000013,227.3706000000001,465.0,1038.0,21.285699999999988,12.416499999999983,93.18749999999996,96.24999999999996,48.99999999999998,9.374999999999998,7.624999999999995,0.7870312500000004,171.66663375000007,0.3368750000000002,1.168125,1.045624999999999,0.6874999999999998,5.062499999999999,4.8125,-0.4374999999999996,0.2112499999999998,0.2162499999999996,-3.3106937500000013,-2.33569375,9.241599999999996,26.23520000000002,15.504000000000012,49.0,84.0,14.0,193.1399999999999,167.23999999999984,0.4900000000000011,0.4900000000000011,0.9800000000000022,1.0,1.0,2.0,-1.0,-2.0,-0.02,-0.04,-3.900000000000004,944.2333,236.058325,-21.637522,0.0,20.0,9.0,-14.685252,-3.596069,,,2.0,1.48,0.968,,,2.0,,5.0,
QADWIE_clean,129.119,657.1776,47.62519999999999,1.44,3584.0,3904.0,2.8561,-15.68,-9.22,387.0,680.0,35.0,6.72,169.4779,540.5,1042.0,24.03986666666665,27.972933333333327,73.33333333333333,130.66666666666666,113.33333333333334,3.333333333333333,4.833333333333334,1.3164333333333331,102.64333333333332,0.9283333333333336,1.0383333333333338,2.188333333333333,-1.1666666666666663,2.333333333333333,9.833333333333334,-1.8333333333333333,-0.0466666666666667,0.3866666666666666,-7.000000000000001,-4.074961666666668,4.311883333333333,13.736949999999997,12.885283333333334,56.33333333333333,72.33333333333333,11.5,170.13597733333333,162.8659703333333,-0.1733333333333331,0.4683333333333333,1.143333333333333,5.166666666666667,10.333333333333334,8.333333333333334,1.8333333333333333,1.6666666666666663,0.215,0.4116666666666666,10.061926666666665,393.242824,393.242824,-54.836922,7.0,1.0,4.0,-43.754556,-11.986486,,,2.0,1.61,0.106,50.0,,2.0,,6.0,50.0
XULCIR_clean,92.45338,415.5072,30.954,2.78106,864.3999999999999,1036.7999999999995,1.7842599999999995,-5.9,-6.903999999999998,121.6,103.20000000000002,16.0,2.943999999999999,84.59045454545448,188.9090909090909,355.6363636363636,3.7669565217391305,2.755826086956522,47.47826086956522,12.782608695652174,7.304347826086956,2.4347826086956523,1.3043478260869563,0.1477173913043478,30.514594956521744,0.0426086956521739,0.3469565217391304,0.2830434782608695,0.0869565217391304,1.826086956521739,1.6956521739130437,0.1304347826086956,0.0939130434782608,0.0965217391304348,-0.2627243478260869,0.2459713043478261,1.6072347826086957,0.0,0.0,8.521739130434783,0.0,0.0,0.0,0.0,0.0852173913043478,0.0,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,-0.0034782608695652,0.0,0.0,211.9494,211.9494,-2.187523,0.0,6.0,6.0,-0.295049,-0.197978,,,2.0,1.17,0.802,24.0,7.0,2.0,,4.0,24.0
PUGHAC_clean,188.2257,907.4719999999998,79.68680000000002,2.4025000000000003,933.3333333333334,1433.3333333333333,1.9321,-8.820000000000002,-4.0,76.0,166.66666666666666,12.0,3.08,403.8228,1152.0,2384.0,20.605599999999985,17.543999999999986,48.0,112.0,96.0,3.0,6.0,1.1242000000000008,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,10.107866666666666,28.357066666666665,39.73199999999998,128.0,277.33333333333326,20.666666666666675,390.8733333333332,568.5839119999999,0.0200000000000001,1.2266666666666668,2.9200000000000013,6.666666666666667,16.0,38.66666666666665,-1.3333333333333328,0.0,0.1666666666666666,1.0933333333333335,2.7999999999999967,428.871135,142.957045,-1.99145,12.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
DADPEG_clean,638.7977999999997,6573.753999999998,587.2920000000004,2.141366666666667,4768.0,6288.0,2.335833333333333,-16.74,-10.86,345.3333333333333,632.0,54.66666666666666,6.786666666666665,90.14508,515.6,982.4,25.722026666666657,7.212533333333333,188.8,137.06666666666666,32.53333333333333,6.266666666666668,1.2666666666666666,0.3440733333333333,71.8705122,0.006,0.32,0.4259999999999999,2.0,1.0,1.8,-0.5333333333333333,0.0133333333333333,0.0639999999999999,-1.547140666666667,-1.0414220000000003,9.46688,28.40064,0.0,51.2,0.0,2.4,67.416,0.0,0.6879999999999997,0.0,0.0,-6.4,0.0,0.0,0.0,0.0,-0.232,0.0,0.0,1837.3052,459.3263,-63.818655,44.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.17,0.802,24.0,7.0,2.0,,6.0,50.0
ENESOH_clean,100.81370000000004,398.9088,27.450000000000003,3.61,812.0,1479.0,1.9043999999999992,-4.560000000000001,-6.670000000000002,181.0,321.0,4.0,2.52,338.46259999999995,654.0,1436.0,24.9812,17.388799999999996,89.25,98.0,71.75,10.5,11.5,1.066875,187.2857675,0.6125000000000003,1.6625000000000003,1.12,1.25,8.75,5.5,-1.25,0.45,0.265,-1.2588875000000002,-1.7303325,9.759999999999996,29.01408000000001,30.706399999999988,52.0,101.89999999999996,20.0,209.0028297999999,175.0555307999999,0.7869999999999997,1.4030000000000002,2.4760000000000004,2.5,5.900000000000003,14.200000000000008,0.0,1.5,0.0499999999999999,0.766,-4.244977,223.6424,223.6424,-2.609244,0.0,8.0,4.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
ASIVAB_clean,127.8988,525.632,43.0992,3.61,928.0,696.0,1.9043999999999992,-6.159999999999999,-2.6,92.0,176.0,8.0,2.6,558.8350000000002,1201.0,2464.0,20.605599999999985,17.543999999999986,48.0,112.0,96.0,3.0,6.0,1.1242000000000008,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,9.241600000000004,15.504000000000003,31.008000000000006,49.0,168.0,18.0,167.2399999999999,334.4799999999998,2.1700000000000013,0.9800000000000004,1.9600000000000009,13.0,2.0,4.0,0.0,0.0,0.7399999999999999,-0.08,-7.800000000000002,303.13,151.565,-2.609244,8.0,0.0,4.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
AVIMIC_clean,126.1238,511.872,42.28160000000001,2.7225,960.0,720.0,1.7161000000000002,-7.16,-3.6,96.0,184.0,8.0,2.3200000000000003,815.6430000000007,1738.0,3600.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.8336,41.452,50.224,64.0,208.0,22.0,227.445366,287.335366,1.7800000000000002,5.15,6.040000000000001,4.0,20.0,22.0,-1.0,-2.0,-0.08,0.5599999999999998,-16.414220000000004,306.856,153.428,-3.022363,8.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
XOJPIW_charged,203.8288,1148.0702,108.74320000000004,3.7249,987.0,1833.0,1.6384,-3.33,-5.189999999999999,243.0,366.0,1.0,1.59,595.3568,1375.3333333333333,2888.0,24.745599999999992,40.77653333333334,91.0,133.0,194.8333333333333,10.0,17.5,2.49625,222.0,0.4900000000000004,0.9800000000000008,1.280000000000001,1.0,2.0,6.0,0.9166666666666666,-0.04,0.2966666666666667,-7.800000000000005,-3.2892583333333323,10.5376,29.4111,37.39086666666669,56.5,188.91666666666663,18.08333333333333,228.41695125,251.4327558333333,0.8495833333333338,2.1787500000000017,1.4816666666666676,1.8333333333333333,6.5,4.916666666666667,-1.375,-0.125,-0.0366666666666667,0.1099999999999999,-11.769629166666672,743.6816000000001,185.92040000000003,-20.06763,0.0,12.0,12.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
DEXZIR_clean,196.9032,1118.6879999999996,87.07440000000003,1.44,3024.0,2268.0,2.8224,-13.44,-8.1,342.0,672.0,24.0,5.7,352.206,6342.0,2664.0,20.60559999999999,25.94906666666668,48.0,112.0,74.66666666666667,3.0,4.666666666666667,1.082833333333333,87.98,0.8900000000000005,0.8900000000000005,2.776666666666666,2.0,2.0,14.666666666666664,-1.666666666666667,-0.04,0.7066666666666669,-6.000000000000001,-0.4142200000000005,9.4546,22.2974,35.13920000000001,1436.5,840.5,9.75,450.6263415000001,691.188301,0.7225000000000003,1.6200000000000008,1.6275000000000006,25.0,52.5,78.0,-3.0,-2.75,0.285,1.295,15.996444999999996,592.0064,296.0032,-52.281987,12.0,0.0,8.0,-41.465518,-11.267747,,,2.0,1.85,0.139,50.0,,2.0,,6.0,50.0
PEVQIS_clean_h,203.7418,934.9920000000002,102.5796,2.7225,960.0,3240.0,1.7161000000000004,-7.159999999999998,-2.7,72.0,270.0,6.0,2.3200000000000003,219.096,548.0,1008.0,20.605599999999992,17.543999999999993,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.6924,135.4231,-3.022363,13.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DUZPUL_clean,102.4566,337.46399999999994,27.550200000000004,2.7225,840.0,1530.0,1.7161000000000004,-6.265,-3.149999999999999,84.0,172.0,4.5,2.03,428.7569999999999,1094.0,2064.0,20.60559999999999,17.54399999999999,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.833599999999995,20.60559999999999,17.54399999999999,64.0,96.0,4.0,87.98,119.78,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-2.0,-4.0,-0.04,-0.08,-6.000000000000001,274.85720000000003,137.42860000000002,-3.022363,6.0,0.0,4.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
JOCWIJ_clean,176.97650000000004,1056.1614,89.811,3.61,870.0,2639.0,1.9043999999999992,-5.36,-4.53,141.0,276.0,4.0,2.559999999999999,188.97620000000003,423.0,830.0,22.65626666666667,18.15786666666668,76.6666666666667,102.66666666666669,56.66666666666668,7.666666666666665,8.333333333333336,0.9325666666666664,143.81507599999998,0.6233333333333332,1.1833333333333331,1.846666666666666,1.3333333333333328,5.333333333333331,9.666666666666664,-1.3333333333333328,0.2266666666666666,0.4733333333333332,-2.671406666666668,-0.8428133333333334,10.5376,36.796399999999984,23.25439999999999,56.5,92.0,19.0,207.2652280000001,82.71768300000002,1.18,2.369999999999999,1.0399999999999994,2.5,13.5,6.5,3.5,1.0,-0.05,0.3699999999999999,0.8357799999999999,447.78004,149.26001333333335,-2.609244,4.0,6.0,9.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
ODIVUU_clean,112.7976,497.2569999999999,35.4806,2.7225,1035.0,1110.0,1.7161000000000002,-7.455000000000001,-5.890000000000001,143.0,254.0,10.0,2.58,296.8841,707.5,1361.0,24.288266666666665,20.124693333333333,64.26666666666667,130.66666666666669,78.13333333333335,6.0666666666666655,7.333333333333333,1.1205200000000002,133.49733333333333,0.7953333333333336,0.664666666666667,1.964,1.7333333333333332,1.4666666666666663,8.8,-1.6,-0.0293333333333333,0.3573333333333333,-4.640000000000001,-4.114250666666667,10.7968,19.75664,17.32384,58.0,94.0,7.2,96.596,127.21999999999998,1.402,0.5340000000000001,1.2640000000000002,6.4,1.2,2.8,-0.4,-2.0,0.2719999999999999,-0.056,-3.6000000000000005,215.4775,215.4775,-3.022363,4.0,1.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
AWAJIT_clean,83.8879,299.4719999999999,20.482,2.7225,900.0,1080.0,1.7161000000000002,-6.360000000000001,-5.4,144.0,304.0,6.0,2.28,452.0333333333335,890.6666666666666,1861.3333333333333,23.363733333333325,18.73866666666666,60.0,107.33333333333331,82.66666666666667,6.0,7.333333333333333,1.126966666666667,136.63507600000003,0.9200000000000004,1.4800000000000004,1.91,2.0,6.0,7.0,-2.333333333333333,0.2133333333333333,0.1933333333333332,-4.671406666666667,-7.371406666666668,10.9696,25.853866666666665,35.92026666666666,59.0,168.66666666666666,15.333333333333334,160.88845533333335,253.973891,1.6133333333333342,2.3400000000000003,3.5333333333333337,6.333333333333333,8.0,11.333333333333334,-1.3333333333333333,-3.0,0.2066666666666666,0.1899999999999998,-10.07140666666667,197.4854,197.4854,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
DEXDER_clean,117.62389999999996,613.3617999999999,52.7387,3.302125,1306.75,1960.5,2.28925,-5.85,-2.862499999999999,156.0,299.75,9.25,2.7550000000000003,52.632,228.0,288.0,23.6672,0.0,48.0,128.0,0.0,3.0,0.0,0.0,56.17999999999998,0.8900000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.1205,241.1205,-16.145217,5.0,0.0,5.0,-10.195668,-2.628363,,,1.0,1.25,1.17,110.0,,1.0,,5.0,110.0
FOWTOC_clean,171.156,858.8295999999999,58.13170000000001,1.2996,4860.0,2280.0,3.0276,-20.42,-9.44,322.0,536.0,64.0,8.83,523.9530666666669,885.4444444444445,2000.0,19.585066666666656,22.58933333333334,50.66666666666666,106.66666666666669,101.33333333333331,3.0,6.666666666666667,1.3042666666666662,98.58,0.7266666666666669,1.1866666666666672,2.6066666666666656,1.6666666666666667,2.6666666666666665,8.666666666666666,-4.0,-0.0533333333333333,0.1599999999999998,-8.000000000000002,-11.471406666666669,9.673600000000002,28.365866666666665,40.20906666666665,51.5,158.66666666666666,17.666666666666668,221.07348533333345,326.1985613333333,0.5200000000000002,2.1,2.986666666666668,1.0,10.0,14.666666666666666,-2.0,-2.0,-0.02,0.7066666666666669,-3.9428133333333335,415.7452,415.7452,-45.791219,10.0,2.0,4.0,-35.754515,-10.000891,,,2.0,1.64,0.165,50.0,,2.0,,6.0,50.0
PUFXIZ_clean,86.76059999999998,309.1936,20.3936,2.8561,1440.0,1776.0,2.1904,-6.199999999999999,-5.649999999999999,251.0,467.0,6.0,2.96,491.45720000000017,1038.0,2198.0,23.7092,21.806,67.75,113.75,104.0,7.0,12.0,1.422725,157.976307,0.8125000000000001,1.3550000000000004,1.9225,1.75,5.0,6.25,-3.0,0.1499999999999999,0.1249999999999999,-5.4535550000000015,-9.428555000000005,10.5376,28.861999999999995,33.776,56.5,125.0,19.75,210.49,252.025228,0.9350000000000004,1.1800000000000002,3.305,2.0,2.5,15.5,-1.75,0.75,-0.04,0.6899999999999998,-8.85,246.4834,246.4834,-21.637522,2.0,3.0,5.0,-14.685252,-3.596069,,,2.0,1.48,0.968,,,2.0,,5.0,
